Reviews,Tokens,Class
"['lugar', 'si', 'amantes', 'parrilladas', 'puede', 'faltar', 'lista', 'fin', 'semana', 'escoges', 'cortes', 'carne', 'incluso', 'gr', 'gustobde', 'momento', 'cortan', 'carne', 'super', 'jugosa', 'super', 'suave', 'pueden', 'comer', 'restaurante', 'ahi', 'mismo', 'preparan', 'mejor', 'pueden', 'llevar', 'casas', 'ahi', 'hacer', 'propia', 'parrillada', 'buenos', 'precios', 'buen', 'servicio', 'espera', 'minima', 'lugar', 'puede', 'hacer', 'falta', 'lista']","['lug', 'si', 'amant', 'parrill', 'pued', 'falt', 'list', 'fin', 'seman', 'escog', 'cort', 'carn', 'inclus', 'gr', 'gustobd', 'moment', 'cort', 'carn', 'sup', 'jugos', 'sup', 'suav', 'pued', 'com', 'restaur', 'ahi', 'mism', 'prep', 'mejor', 'pued', 'llev', 'cas', 'ahi', 'hac', 'propi', 'parrill', 'buen', 'preci', 'buen', 'servici', 'esper', 'minim', 'lug', 'pued', 'hac', 'falt', 'list']",4
"['verdad', 'cuba', 'falta', 'mantenimiento', 'puede', 'llegar', 'entender', 'justifica', 'olor', 'humedad', 'habitaciones', 'alfombras', 'ventilan', 'suciedad', 'ver', 'fotos', 'hongos', 'cortina', 'bano', 'inicio', 'final', 'viaje', 'dos', 'habitaciones', 'igual', 'atencion', 'pesima', 'prototipo', 'empleado', 'publica', 'parece', 'estan', 'haciendo', 'favor', 'sucede', 'sectores', 'lobby', 'merece', 'ser', 'visitado', 'valor', 'historico', 'ademas', 'tampoco', 'condice', 'precios', 'caro', 'precios', 'internacionales', '5', 'estrellas', 'corresponde', 'calidad', 'ojo', 'botones', 'estan', 'arreglados', 'taxistas', 'querian', 'cobrar', '30', 'cucs', 'aeropuesto', 'despues', 'consegui', '20', 'peleaban']","['verd', 'cub', 'falt', 'manten', 'pued', 'lleg', 'entend', 'justif', 'olor', 'humed', 'habit', 'alfombr', 'ventil', 'sucied', 'ver', 'fot', 'hong', 'cortin', 'ban', 'inici', 'final', 'viaj', 'dos', 'habit', 'igual', 'atencion', 'pesim', 'prototip', 'emple', 'public', 'parec', 'estan', 'hac', 'favor', 'suced', 'sector', 'lobby', 'merec', 'ser', 'visit', 'valor', 'histor', 'adem', 'tampoc', 'condic', 'preci', 'car', 'preci', 'internacional', '5', 'estrell', 'correspond', 'calid', 'ojo', 'boton', 'estan', 'arregl', 'taxist', 'queri', 'cobr', '30', 'cucs', 'aeropuest', 'despu', 'consegui', '20', 'pel']",3
"['ducha', 'inundo', 'completamente', '5', 'min', 'usarla', 'coladera', 'sucia', 'agua', 'transfirio', 'resto', 'bano', 'habia', 'toallas', 'tampoco', 'habla', 'poca', 'higiene', 'cuidado', 'detalles', 'personal', 'siquiera', 'disculpo', 'incidente', 'ruidos', 'pasillo', 'oyen', 'muchisimo', 'habitacion', 'mala', 'experiencia', 'noche', 'hab', 'estandar', 'costo', 'casi', '2000', 'pesos', 'mexicanos', 'decoracion', 've', 'vieja', 'anticuada']","['duch', 'inund', 'complet', '5', 'min', 'usarl', 'colader', 'suci', 'agu', 'transfiri', 'rest', 'ban', 'habi', 'toall', 'tampoc', 'habl', 'poc', 'higien', 'cuid', 'detall', 'personal', 'siqu', 'disculp', 'incident', 'ruid', 'pasill', 'oyen', 'muchisim', 'habit', 'mal', 'experient', 'noch', 'hab', 'estand', 'cost', 'casi', '2000', 'pes', 'mexican', 'decor', 've', 'viej', 'anticu']",4
"['restaurante', 'penhouse', 'clientes', 'mayoritariamente', 'franceses', 'si', 'vas', 'hablando', 'espanol', 'recibe', 'elevador', 'sonrie', 'comida', 'corriente', 'destacable', 'traen', 'carne', 'arroz', '15', 'minutos', 'despues', 'mas']","['restaur', 'penhous', 'client', 'mayoritari', 'frances', 'si', 'vas', 'habl', 'espanol', 'recib', 'elev', 'sonri', 'com', 'corrient', 'destac', 'tra', 'carn', 'arroz', '15', 'minut', 'despu', 'mas']",4
"['excelente', 'lugar', 'tomar', 'buena', 'musica', 'vivo', 'atencion', 'espectacular', 'recomendado', 'top', 'venir']","['excelent', 'lug', 'tom', 'buen', 'music', 'viv', 'atencion', 'espectacul', 'recomend', 'top', 'ven']",4
"['cerro', 'monserrate', 'altura', 'aproximada', '1', '000', 'metros', 'puede', 'subir', 'funicular', 'teleferico', 'arriba', 'puede', 'ver', 'toda', 'ciudad', 'bogota', 'cuenta', 'varios', 'restaurantes', 'pude', 'conocer', 'dia', 'feriado', 'cerrados', 'tambien', 'cuenta', 'mercado', 'artesanias', 'cafe', 'aire', 'libre', 'tambien', 'cuenta', 'iglesia', 'puede', 'visitar', 'toda', 'familia', 'seguridad', 'cuenta', 'rampas', 'silla', 'ruedas', 'recomiendo', 'ampliamente']","['cerr', 'monserrat', 'altur', 'aproxim', '1', '000', 'metr', 'pued', 'sub', 'funicul', 'telefer', 'arrib', 'pued', 'ver', 'tod', 'ciud', 'bogot', 'cuent', 'vari', 'restaur', 'pud', 'conoc', 'dia', 'feri', 'cerr', 'tambi', 'cuent', 'merc', 'artesani', 'caf', 'air', 'libr', 'tambi', 'cuent', 'iglesi', 'pued', 'visit', 'tod', 'famili', 'segur', 'cuent', 'ramp', 'sill', 'rued', 'recom', 'ampli']",5
"['hace', 'calor', 'recomiendo', 'traer', 'sombrero', 'lleve', 'luz', 'material', 'luz', 'color', 'ropa', 'mantener', 'hidratado', 'muchas', 'excursiones', 'persona', 'encontrara', 'tour', 'satisfacer', 'necesidades', 'cualquier', 'excursion', 'persona', 'tendra', 'oportunidad', 'aprender', 'civilizacion', 'maya', 'increible', 'ver', 'civilizado', 'mayas', 'arquitectura', 'templos', 'piramides', 'cancha', 'pelota', 'increible', 'detalle', 'arquitectura', 'cada', 'escultura', 'cada', 'estatua', 'significado', 'unico', 'problema', 'entiendo', 'mundo', 'debe', 'tener', 'bullicio', 'demasiados', 'vendedores', 'rodean', 'chichen', 'itza', 'vendedores', 'demasiado', 'agresivos', 'llevaron', 'sitio', 'historico', 'si', 'organizada', 'vendedores', 'solo', 'pudo', 'ser', 'determinadas', 'zonas', 'haria', 'visita', 'mas', 'agradable']","['hac', 'calor', 'recom', 'tra', 'sombrer', 'llev', 'luz', 'material', 'luz', 'color', 'rop', 'manten', 'hidrat', 'much', 'excursion', 'person', 'encontr', 'tour', 'satisfac', 'neces', 'cualqui', 'excursion', 'person', 'tendr', 'oportun', 'aprend', 'civiliz', 'may', 'increibl', 'ver', 'civiliz', 'may', 'arquitectur', 'templ', 'piramid', 'canch', 'pelot', 'increibl', 'detall', 'arquitectur', 'cad', 'escultur', 'cad', 'estatu', 'signific', 'unic', 'problem', 'entiend', 'mund', 'deb', 'ten', 'bullici', 'demasi', 'vendedor', 'rod', 'chich', 'itza', 'vendedor', 'demasi', 'agres', 'llev', 'siti', 'histor', 'si', 'organiz', 'vendedor', 'sol', 'pud', 'ser', 'determin', 'zon', 'hari', 'visit', 'mas', 'agrad']",4
"['buen', 'lugar', 'conocer', 'platillos', 'regionales', 'ofrece', 'gran', 'variedad', 'alimentos', 'tipicos']","['buen', 'lug', 'conoc', 'platill', 'regional', 'ofrec', 'gran', 'varied', 'aliment', 'tipic']",4
"['paseo', 'ideal', 'caminar', 'disfrutar', 'arquitecurta', 'encuentra', 'excelente', 'existen', 'restaurantes', 'almacenes', 'buenos']","['pase', 'ideal', 'camin', 'disfrut', 'arquitecurt', 'encuentr', 'excelent', 'exist', 'restaur', 'almacen', 'buen']",4
"['lugar', 'agradable', 'noche', 'mientras', 'visita', 'merida', 'poca', 'distancia', 'pie', 'centro', 'habitacion', 'limpia', 'cama', 'comoda', 'insonorizada', 'habia', 'ruido', 'tarde', 'puede', 'mismo', 'si', 'lugar', 'lleno', 'hicimos', 'uso', 'restaurante', 'piscina', 'instalaciones', 'parecia', 'agradable']","['lug', 'agrad', 'noch', 'mientr', 'visit', 'mer', 'poc', 'distanci', 'pie', 'centr', 'habit', 'limpi', 'cam', 'comod', 'insonoriz', 'habi', 'ruid', 'tard', 'pued', 'mism', 'si', 'lug', 'llen', 'hic', 'uso', 'restaur', 'piscin', 'instal', 'pareci', 'agrad']",5
"['creo', 'muchas', 'personas', 'estan', 'dejando', 'comentarios', 'estan', 'recibiendo', 'confundido', 'realidad', 'dos', 'fuertes', 'vistas', 'bahia', 'habana', 'estan', 'lado', 'morro', 'famoso', 'puede', 'ver', 'faro', 'vistas', 'bahia', 'embargo', 'cannon', 'despedido', 'hace', 'san', 'carlos', 'cabana', 'lado', 'morro', 'duda', 'vale', 'pena', 'hacerlo', 'morro', 'duda', 'vale', 'pena', 'visitar', 'dia', 'quizas', 'visitar', 'san', 'carlos', '9', '00', 'pm', 'salva', 'canones', 'caro', 'coger', 'taxi', 'alli', 'alguna', 'razon', '25', 'cuc', 'puede', 'tomar', 'ferry', '1', 'contribucion', 'cuc', 'precio', 'billete', 'llegar', 'pie', '15', '20', 'minutos', 'pasando', 'estatua', 'cristo', 'vale', 'pena', 'visita']","['cre', 'much', 'person', 'estan', 'dej', 'comentari', 'estan', 'recib', 'confund', 'realid', 'dos', 'fuert', 'vist', 'bahi', 'haban', 'estan', 'lad', 'morr', 'famos', 'pued', 'ver', 'far', 'vist', 'bahi', 'embarg', 'cannon', 'desped', 'hac', 'san', 'carl', 'caban', 'lad', 'morr', 'dud', 'val', 'pen', 'hac', 'morr', 'dud', 'val', 'pen', 'visit', 'dia', 'quiz', 'visit', 'san', 'carl', '9', '00', 'pm', 'salv', 'canon', 'car', 'cog', 'taxi', 'alli', 'algun', 'razon', '25', 'cuc', 'pued', 'tom', 'ferry', '1', 'contribucion', 'cuc', 'preci', 'billet', 'lleg', 'pie', '15', '20', 'minut', 'pas', 'estatu', 'crist', 'val', 'pen', 'visit']",4
"['plaza', 'linda', 'espectacular', 'plaza', 'grande', 'toda', 'pavimentada', 'verde', 'tarde', 'hace', 'calor', 'llevar', 'protegerse', 'sol', 'despues', 'mucha', 'cosa', 'foto', 'monumento', 'marti', 'che', 'fondo', 'camilo', 'solamente', 'tener', 'foto', 'turista', 'mundo']","['plaz', 'lind', 'espectacul', 'plaz', 'grand', 'tod', 'paviment', 'verd', 'tard', 'hac', 'calor', 'llev', 'proteg', 'sol', 'despu', 'much', 'cos', 'fot', 'monument', 'marti', 'che', 'fond', 'camil', 'sol', 'ten', 'fot', 'turist', 'mund']",3
"['vale', 'pena', 'ir', 'conviene', 'llevarse', 'botella', 'agua', 'calor', 'altura', 'vista', 'magnifica', 'miedosos', 'alturas', 'cuento', 'funicular', 'si', 'vertigo', 'altura', 'cima', 'jardines', 'pintorescos', 'feria', 'tradicional']","['val', 'pen', 'ir', 'convien', 'llev', 'botell', 'agu', 'calor', 'altur', 'vist', 'magnif', 'miedos', 'altur', 'cuent', 'funicul', 'si', 'vertig', 'altur', 'cim', 'jardin', 'pintoresc', 'feri', 'tradicional']",4
"['unico', 'bueno', 'ubicacion', 'bastante', 'animacion', 'terraza', 'abajo', 'arriba', 'q', 'toque', '3', 'piso', 'puedes', 'dormir', 'q', 'termina', 'fiesta', 'azotea', 'habitaciones', 'claustrofobicas', 'ventilacion', 'alguna', 'cucaracha', 'noche', 'veia', 'transito', 'hombres', 'mayores', 'ninas', 'entrando', 'saliendo', 'hotel', 'si', 'ningun', 'impedimento', 'colmo', 'colmos', 'habitacion', 'desaparecio', 'ebook', 'sabian', 'q', 'dispusimos', 'llamar', 'policia', 'momento', 'aparecio', 'milagrosamente', 'despues', 'semana', 'desaparecido', 'personal', 'formalidad', 'instalaciones', 'dejan', 'q', 'desear', 'sobretodo', 'si', 'deciden', 'hospedarse', 'hotel', 'revisen', 'pertenencias', 'marchar']","['unic', 'buen', 'ubic', 'bastant', 'anim', 'terraz', 'abaj', 'arrib', 'q', 'toqu', '3', 'pis', 'pued', 'dorm', 'q', 'termin', 'fiest', 'azote', 'habit', 'claustrofob', 'ventil', 'algun', 'cucarach', 'noch', 'vei', 'transit', 'hombr', 'mayor', 'nin', 'entrand', 'sal', 'hotel', 'si', 'ningun', 'impediment', 'colm', 'colm', 'habit', 'desapareci', 'ebook', 'sabi', 'q', 'dispus', 'llam', 'polici', 'moment', 'apareci', 'milagr', 'despu', 'seman', 'desaparec', 'personal', 'formal', 'instal', 'dej', 'q', 'des', 'sobretod', 'si', 'decid', 'hosped', 'hotel', 'revis', 'pertenent', 'march']",3
"['habiamos', 'hecho', 'azur', 'viajes', 'razon', 'particular', 'delicia', 'comida', 'excepcional', 'vista', 'impresionante', 'atardecer', 'duda', 'lista', 'proxima', 'vez']","['habi', 'hech', 'azur', 'viaj', 'razon', 'particul', 'delici', 'com', 'excepcional', 'vist', 'impresion', 'atardec', 'dud', 'list', 'proxim', 'vez']",3
"['alojamos', '3', 'noches', 'estancia', 'habana', 'hotel', 'increible', 'vale', 'pena', 'ir', 'verlo', 'cenar', 'tomar', 'unas', 'copas', 'terraza', 'realmente', 'lugar', 'imperdible', 'volveria', 'alojarme', 'hotel', 'habitaciones', 'antiguas', 'mucha', 'humedad', 'servicio', 'recepcion', 'lento', 'importara', 'si', 'relacion', 'calidad', 'precio', 'justa', 'desayuno', 'tampoco', 'altura', '5', 'estrellas']","['aloj', '3', 'noch', 'estanci', 'haban', 'hotel', 'increibl', 'val', 'pen', 'ir', 'verl', 'cen', 'tom', 'unas', 'cop', 'terraz', 'realment', 'lug', 'imperd', 'volveri', 'aloj', 'hotel', 'habit', 'antigu', 'much', 'humed', 'servici', 'recepcion', 'lent', 'import', 'si', 'relacion', 'calid', 'preci', 'just', 'desayun', 'tampoc', 'altur', '5', 'estrell']",4
"['paseado', 'malecon', 'creo', 'haber', 'visto', 'paseos', 'maritimos', 'mas', 'bonitos', 'espana', 'paises', 'europa', 'tenia', 'agujeros', 'mas', '30', 'cm', 'ancho', 'medio', 'metro', 'profundidad', 'largo', 'paseo', 'podrias', 'haber', 'roto', 'pierna', 'si', 'despistas', 'alguna', 'alcantarilla', 'tapa', 'podrias', 'caerte', 'senalizar', 'ninguna', 'forma', 'zonas', 'olian', 'fatal', 'orina', 'llamo', 'atencion']","['pas', 'malecon', 'cre', 'hab', 'vist', 'pase', 'marit', 'mas', 'bonit', 'espan', 'pais', 'europ', 'teni', 'agujer', 'mas', '30', 'cm', 'ancho', 'medi', 'metr', 'profund', 'larg', 'pase', 'podri', 'hab', 'rot', 'piern', 'si', 'despist', 'algun', 'alcantarill', 'tap', 'podri', 'caert', 'senaliz', 'ningun', 'form', 'zon', 'oli', 'fatal', 'orin', 'llam', 'atencion']",4
"['hotel', 'historico', 'puerta', 'habana', 'vieja', 'pegada', 'teatro', 'nacional', 'capitolio', 'mejor', 'ubicacion', 'mejor', 'lugar', 'conocer', 'profundidad', 'ciudad', 'habitaciones', 'mas', 'lindas', 'dado', 'antiguedad', 'edificio', 'servicio', 'bueno', 'resto', 'terraza', 'especial', 'lugar', 'llevan', 'ver', 'contratas', 'city', 'tour']","['hotel', 'histor', 'puert', 'haban', 'viej', 'peg', 'teatr', 'nacional', 'capitoli', 'mejor', 'ubic', 'mejor', 'lug', 'conoc', 'profund', 'ciud', 'habit', 'mas', 'lind', 'dad', 'antigued', 'edifici', 'servici', 'buen', 'rest', 'terraz', 'especial', 'lug', 'llev', 'ver', 'contrat', 'city', 'tour']",3
"['fascinante', 'ver', 'elaboran', 'vasijas', 'talavera', 'onix', 'preciosas', 'decoran', 'espacio', 'venden', 'todas', 'partes', 'diferentes', 'precios']","['fascin', 'ver', 'elabor', 'vasij', 'talaver', 'onix', 'preci', 'decor', 'espaci', 'vend', 'tod', 'part', 'diferent', 'preci']",5
"['llegamos', 'restaurante', 'casualidad', 'lloviendo', 'unico', 'sitio', 'via', 'cubierto', 'cerrado', 'entrada', 'quedamos', 'momento', 'esperando', 'ubicacion', 'sr', 'atento', 'inmediato', 'ofrecio', 'coctel', 'licor', 'asi', 'mas']","['lleg', 'restaur', 'casual', 'llov', 'unic', 'siti', 'via', 'cubiert', 'cerr', 'entrad', 'qued', 'moment', 'esper', 'ubic', 'sr', 'atent', 'inmediat', 'ofreci', 'coctel', 'licor', 'asi', 'mas']",5
"['hotel', 'malo', 'problema', 'limpieza', 'sabanas', 'primera', 'noche', 'limpias', 'toallas', 'lavaban', 'bien', 'tenian', 'restos', 'rimel', 'desayuno', 'regular', 'si', 'buena', 'ubicacion']","['hotel', 'mal', 'problem', 'limpiez', 'saban', 'primer', 'noch', 'limpi', 'toall', 'lav', 'bien', 'teni', 'rest', 'rimel', 'desayun', 'regul', 'si', 'buen', 'ubic']",3
"['deber', 'usted', 'tendra', 'mejor', 'vista', 'ciudad', 'recomiendo', 'caballo', 'cable', 'parque', 'arvi', 'hermosa', 'vista', 'usted', 'tambien', 'tendra', 'vista', 'pajaro', 'favelas', 'gran', 'experiencia', 'guay']","['deb', 'usted', 'tendr', 'mejor', 'vist', 'ciud', 'recom', 'caball', 'cabl', 'parqu', 'arvi', 'hermos', 'vist', 'usted', 'tambi', 'tendr', 'vist', 'pajar', 'favel', 'gran', 'experient', 'guay']",5
"['turistada', 'merece', 'pena', 'dinero', '50000', 'pesos', 'extranjeros', '2', 'horas', 'tarda', 'llegar', 'centro', 'bogota', 'transmilenio', 'mas', 'bus', 'terminal', 'satelite', 'norte', 'atascos', 'infernales', 'autopista', 'norte', 'incluso', 'domingo']","['turist', 'merec', 'pen', 'diner', '50000', 'pes', 'extranjer', '2', 'hor', 'tard', 'lleg', 'centr', 'bogot', 'transmileni', 'mas', 'bus', 'terminal', 'satelit', 'nort', 'atasc', 'infernal', 'autop', 'nort', 'inclus', 'doming']",4
"['7', 'cuadras', 'zocalo', 'cuadra', 'centro', 'convenciones', 'calle', 'lateral', 'tranquila', 'bonita', 'decoracion', 'ambiente', 'excelente', 'restaurante', 'servicio', 'alta', 'calidad', 'internet', 'wi', 'fi', 'hotel', 'centro', 'negocios', 'terminal', 'uso', 'embargo', 'personal', 'recepcion', 'permitio', 'usar', 'ordenador', 'revisar', 'correo', 'electronico', 'habiamos', 'reservado', 'habitacion', 'dos', 'camas', 'disponible', 'llegamos', 'hotel', 'proporciona', 'segunda', 'cama', 'inflables', 'habitacion', 'diferente', 'baterias', 'control', 'remoto', 'aire', 'acondicionado', 'caja', 'fuerte', 'habitacion', 'muertas', 'llegamos', 'cambiaban', 'rapidez', 'solicitud', 'habitacion', 'grande', 'bien', 'equipada', 'mucha', 'agua', 'caliente', 'alta', 'presion', 'habitacion', '208', 'daba', 'al_x0085_']","['7', 'cuadr', 'zocal', 'cuadr', 'centr', 'convencion', 'call', 'lateral', 'tranquil', 'bonit', 'decor', 'ambient', 'excelent', 'restaur', 'servici', 'alta', 'calid', 'internet', 'wi', 'fi', 'hotel', 'centr', 'negoci', 'terminal', 'uso', 'embarg', 'personal', 'recepcion', 'permiti', 'usar', 'orden', 'revis', 'corre', 'electron', 'habi', 'reserv', 'habit', 'dos', 'cam', 'dispon', 'lleg', 'hotel', 'proporcion', 'segund', 'cam', 'inflabl', 'habit', 'diferent', 'bateri', 'control', 'remot', 'air', 'acondicion', 'caj', 'fuert', 'habit', 'muert', 'lleg', 'cambi', 'rapidez', 'solicitud', 'habit', 'grand', 'bien', 'equip', 'much', 'agu', 'calient', 'alta', 'presion', 'habit', '208', 'dab', 'al_x0085_']",4
"['museo', 'banco', 'aun', 'asi', 'vale', 'pena', 'gratis', 'si', 'bajas', 'pesos', 'cajero', 'automatico']","['muse', 'banc', 'aun', 'asi', 'val', 'pen', 'gratis', 'si', 'baj', 'pes', 'cajer', 'automat']",5
"['cubano', 'profesional', 'hace', 'experiencia', 'agradable', 'pues', 'pesado', 'tour', 'caro', 'ofrecen']","['cuban', 'profesional', 'hac', 'experient', 'agrad', 'pues', 'pes', 'tour', 'car', 'ofrec']",4
"['hotel', 'nacional', 'precioso', 'habitaciones', 'necesitan', 'reforma', 'encanto', 'compensa', 'unico', 'gusto', 'desayuno', 'encontramos', 'excaso', 'repetitivo', 'personal', 'atento', 'faltaba', 'mesas', 'siempre', 'tenias', 'pidiendo', 'pusieran', 'cubiertos', 'servilletas', 'etc', 'etc', 'mas', 'enhorabuena', 'personal', 'restaurante', 'barraca', 'profesionalidad', 'simpatia']","['hotel', 'nacional', 'precios', 'habit', 'necesit', 'reform', 'encant', 'compens', 'unic', 'gust', 'desayun', 'encontr', 'excas', 'repetit', 'personal', 'atent', 'falt', 'mes', 'siempr', 'teni', 'pid', 'pus', 'cubiert', 'servillet', 'etc', 'etc', 'mas', 'enhorabuen', 'personal', 'restaur', 'barrac', 'profesional', 'simpati']",5
"['apenas', 'podia', 'creer', 'hotel', 'cuatro', 'estrellas', 'ducha', 'agua', 'fria', 'dias', 'habitaciones', 'terriblemente', 'sucia', 'desayuno', 'asqueroso', 'buena', 'relacion', 'calidad', 'precio', 'senalan', 'nunca', 'dieron', 'queja', 'dificil', 'creer']","['apen', 'podi', 'cre', 'hotel', 'cuatr', 'estrell', 'duch', 'agu', 'fri', 'dias', 'habit', 'terribl', 'suci', 'desayun', 'asquer', 'buen', 'relacion', 'calid', 'preci', 'senal', 'nunc', 'dieron', 'quej', 'dificil', 'cre']",3
"['si', 'vas', 'merida', 'chaya', 'maya', 'merida', 'dicen', 'restaurant', 'normal', 'pretenciones', 'buena', 'atencion', 'buen', 'servicio', 'lugar', 'limpio', 'agradable', 'platillo', 'promedio', '120', '00', 'porciones', 'generosas', 'buen', 'sazon', 'mas']","['si', 'vas', 'mer', 'chay', 'may', 'mer', 'dic', 'restaurant', 'normal', 'pretencion', 'buen', 'atencion', 'buen', 'servici', 'lug', 'limpi', 'agrad', 'platill', 'promedi', '120', '00', 'porcion', 'gener', 'buen', 'sazon', 'mas']",4
"['gusto', 'ir', 'cartagena', 'solo', 'trafico', 'llegar', 'castillo', 'si', 'rentas', 'taxi', 'motocicleta', 'llegaras', 'pronto', 'debes', 'ir', 'menos', 'vez', 'conocer', 'subir', 'subir', 'barato', 'gente', 'amigable']","['gust', 'ir', 'cartagen', 'sol', 'trafic', 'lleg', 'castill', 'si', 'rent', 'taxi', 'motociclet', 'lleg', 'pront', 'deb', 'ir', 'men', 'vez', 'conoc', 'sub', 'sub', 'barat', 'gent', 'amig']",5
"['formaciones', 'rocosas', 'increibles', 'vayan', 'disfruten', 'buen', 'dia', 'aire', 'recomiendo', 'ir', 'abrigados', 'comida', 'puedan', 'aprovechar', 'mas', 'tiempo', 'sitio']","['formacion', 'roc', 'increibl', 'vay', 'disfrut', 'buen', 'dia', 'air', 'recom', 'ir', 'abrig', 'com', 'pued', 'aprovech', 'mas', 'tiemp', 'siti']",3
"['iba', 'solo', 'preferi', 'verlo', 'lejos', 'habia', 'muchisima', 'gente', 'creo', 'falta', 'organizar', 'visitas', 'ser', 'lugar', 'transitado']","['iba', 'sol', 'preferi', 'verl', 'lej', 'habi', 'muchisim', 'gent', 'cre', 'falt', 'organiz', 'visit', 'ser', 'lug', 'transit']",4
"['hotel', 'conserva', 'instalaciones', 'bonitas', 'zona', 'casa', 'playa', 'conservada', 'torre', 'mar', 'vanguardia', 'nuevas', 'tendencias', 'arquitectonicas', 'atencion', 'estupenda', 'proactivos', 'resolver', 'necesidades', 'comida', 'bebidas', 'deliciosas']","['hotel', 'conserv', 'instal', 'bonit', 'zon', 'cas', 'play', 'conserv', 'torr', 'mar', 'vanguardi', 'nuev', 'tendenci', 'arquitecton', 'atencion', 'estupend', 'proactiv', 'resolv', 'neces', 'com', 'beb', 'delici']",5
"['excelente', 'atencion', 'buena', 'comida', 'atencion', 'chaila', 'mejor', 'recomendado', 'vista', 'instalaciones', 'mas']","['excelent', 'atencion', 'buen', 'com', 'atencion', 'chail', 'mejor', 'recomend', 'vist', 'instal', 'mas']",4
"['probar', 'metrocable', 'hoy', 'domingo', 'esperamos', 'linea', 'alrededor', '2', '3', 'horas', 'si', 'siempre', 'asi', 'quizas', 'temporada', 'vista', 'bastante', 'agradable', 'seguro', 'vale', 'pena', 'probablemente', 'monton', 'lugares', 'posible', 'ver', 'vista', 'panoramica']","['prob', 'metroc', 'hoy', 'doming', 'esper', 'line', 'alrededor', '2', '3', 'hor', 'si', 'siempr', 'asi', 'quiz', 'tempor', 'vist', 'bastant', 'agrad', 'segur', 'val', 'pen', 'probabl', 'monton', 'lugar', 'posibl', 'ver', 'vist', 'panoram']",5
